1522.478882 1482.271484 40.207317 249.000000 249.000000 4.000000 -1.000000 37.000000 31.750000 18.750000 20.000000 18.250000 11.750000 0.000000 1.000000 0.055556 10.000000 82.000000 9.000000 0.000000 52.500000
1462.724487 1472.181763 -9.457275 252.000000 252.000000 -5.000000 -3.000000 21.250000 20.250000 28.000000 27.750000 -6.750000 -7.500000 0.000000 1.000000 0.055556 3.500000 59.000000 0.000000 0.000000 49.000000
1563.738647 1543.843750 19.894842 252.000000 252.000000 6.000000 -1.000000 42.000000 20.500000 17.250000 25.250000 24.750000 -4.750000 0.000000 1.000000 0.055556 6.500000 73.000000 17.000000 0.000000 48.000000
1453.211182 1424.923828 28.287409 252.000000 252.000000 -1.000000 -1.000000 17.500000 15.750000 25.500000 26.000000 -8.000000 -10.250000 0.000000 1.000000 0.055556 3.500000 81.000000 0.000000 0.000000 44.500000
1429.658569 1505.102905 -75.444244 252.000000 252.000000 -1.000000 1.000000 18.500000 27.750000 29.000000 36.500000 -10.500000 -8.750000 0.000000 1.000000 0.055556 -3.000000 81.000000 15.000000 0.000000 47.000000
1439.760620 1493.223267 -53.462578 252.000000 252.000000 -4.000000 -1.000000 22.750000 22.750000 40.250000 25.500000 -17.500000 -2.750000 1.000000 1.000000 0.055556 -9.500000 65.000000 0.000000 0.000000 46.000000
1470.043823 1404.255737 65.788017 252.000000 252.000000 -5.000000 -15.000000 24.000000 13.750000 35.250000 35.000000 -11.250000 -21.250000 1.000000 1.000000 0.055556 -3.500000 65.000000 0.000000 1.000000 45.500000
1529.126099 1562.810669 -33.684551 252.000000 252.000000 1.000000 4.000000 30.750000 26.500000 22.250000 12.500000 8.500000 14.000000 1.000000 1.000000 0.055556 -3.000000 65.000000 0.000000 0.000000 49.000000
1538.236694 1478.178467 60.058136 252.000000 252.000000 1.000000 -2.000000 33.000000 19.500000 28.250000 17.750000 4.750000 1.750000 0.000000 1.000000 0.055556 2.500000 82.000000 8.000000 0.000000 54.000000
1461.703735 1488.543823 -26.840071 252.000000 252.000000 1.000000 4.000000 17.750000 26.750000 17.250000 20.250000 0.500000 6.500000 0.000000 1.000000 0.055556 2.500000 81.000000 4.000000 0.000000 45.500000
1599.206665 1509.020996 90.185699 252.000000 252.000000 -1.000000 1.000000 25.750000 25.500000 27.000000 24.500000 -1.250000 1.000000 0.000000 1.000000 0.055556 5.500000 88.000000 8.000000 0.000000 54.500000
1520.073120 1507.362671 12.710450 252.000000 252.000000 1.000000 -1.000000 13.000000 25.250000 24.500000 31.500000 -11.500000 -6.250000 0.000000 1.000000 0.055556 3.500000 81.000000 15.000000 1.000000 43.500000
1580.464111 1575.241943 5.222219 252.000000 252.000000 2.000000 6.000000 33.750000 32.500000 24.000000 17.500000 9.750000 15.000000 0.000000 1.000000 0.055556 -4.000000 86.000000 9.000000 0.000000 49.000000
1452.402954 1462.796143 -10.393183 252.000000 252.000000 1.000000 -3.000000 12.250000 24.500000 23.000000 31.500000 -10.750000 -7.000000 0.000000 1.000000 0.055556 -3.000000 82.000000 19.000000 0.000000 41.500000
1534.581055 1503.176636 31.404387 252.000000 252.000000 1.000000 -1.000000 17.750000 31.500000 13.250000 21.500000 4.500000 10.000000 1.000000 1.000000 0.055556 9.500000 65.000000 0.000000 0.000000 46.000000
1497.719116 1567.040894 -69.321831 253.000000 253.000000 1.000000 5.000000 27.750000 38.000000 32.750000 18.000000 -5.000000 20.000000 1.000000 1.000000 0.055556 -3.000000 65.000000 0.000000 0.000000 50.500000
1451.095459 1441.324829 9.770644 4.000000 4.000000 -1.000000 -1.000000 16.000000 13.750000 18.500000 23.250000 -2.500000 -9.500000 0.000000 2.000000 0.111111 4.000000 71.000000 0.000000 1.000000 42.000000
1461.050049 1588.944092 -127.894051 7.000000 7.000000 1.000000 3.000000 15.500000 38.000000 21.000000 18.750000 -5.500000 19.250000 0.000000 2.000000 0.111111 -3.000000 83.000000 4.000000 1.000000 45.000000
1495.423096 1440.446899 54.976261 7.000000 7.000000 -2.000000 1.000000 26.000000 23.500000 28.250000 27.500000 -2.250000 -4.000000 0.000000 2.000000 0.111111 2.000000 80.000000 0.000000 0.000000 44.500000
1502.801025 1476.880981 25.920036 7.000000 7.000000 -1.000000 1.000000 22.250000 31.500000 21.000000 31.500000 1.250000 0.000000 0.000000 2.000000 0.111111 13.500000 75.000000 12.000000 0.000000 48.500000
1518.714233 1542.334595 -23.620327 7.000000 7.000000 -1.000000 2.000000 23.750000 20.250000 22.500000 16.000000 1.250000 4.250000 1.000000 2.000000 0.111111 -4.000000 65.000000 0.000000 0.000000 48.000000
1397.418579 1473.874390 -76.455803 7.000000 7.000000 -16.000000 1.000000 16.500000 23.250000 36.500000 28.000000 -20.000000 -4.750000 0.000000 2.000000 0.111111 -6.000000 80.000000 7.000000 0.000000 45.000000
1519.092407 1551.808960 -32.716496 7.000000 7.000000 1.000000 -1.000000 22.750000 39.500000 27.250000 19.250000 -4.500000 20.250000 0.000000 2.000000 0.111111 -3.500000 89.000000 7.000000 1.000000 48.000000
1417.084839 1508.343262 -91.258354 7.000000 7.000000 -2.000000 -1.000000 18.500000 16.250000 20.750000 22.750000 -2.250000 -6.500000 0.000000 2.000000 0.111111 -5.500000 72.000000 13.000000 1.000000 43.000000
1483.286499 1503.066040 -19.779449 7.000000 7.000000 1.000000 1.000000 22.250000 29.250000 24.000000 28.000000 -1.750000 1.250000 0.000000 2.000000 0.111111 -3.000000 76.000000 13.000000 0.000000 49.000000
1555.773438 1508.332031 47.441402 7.000000 6.000000 1.000000 2.000000 22.500000 29.250000 22.750000 28.500000 -0.250000 0.750000 0.000000 2.000000 0.111111 5.500000 77.000000 4.000000 0.000000 46.500000
1491.192139 1494.314575 -3.122468 7.000000 7.000000 1.000000 -1.000000 22.500000 30.250000 19.250000 36.750000 3.250000 -6.500000 1.000000 2.000000 0.111111 4.000000 65.000000 0.000000 0.000000 51.000000
1529.993164 1451.619629 78.373589 10.000000 7.000000 5.000000 -6.000000 38.250000 18.500000 22.500000 31.000000 15.750000 -12.500000 0.000000 2.000000 0.111111 13.500000 85.000000 0.000000 1.000000 52.000000
1499.152100 1474.757202 24.394899 7.000000 10.000000 5.000000 -2.000000 26.750000 31.500000 20.000000 26.000000 6.750000 5.500000 1.000000 2.000000 0.111111 3.000000 65.000000 0.000000 0.000000 55.000000
1573.222412 1525.223022 47.999393 7.000000 7.000000 5.000000 -1.000000 23.500000 28.500000 15.750000 35.250000 7.750000 -6.750000 0.000000 2.000000 0.111111 6.500000 62.000000 14.000000 0.000000 53.500000
1556.427979 1605.426636 -48.998631 6.000000 7.000000 -1.000000 1.000000 33.000000 25.750000 15.750000 27.500000 17.250000 -1.750000 0.000000 2.000000 0.111111 -3.500000 82.000000 8.000000 0.000000 53.500000
1566.761841 1429.917847 136.844040 8.000000 8.000000 -1.000000 -5.000000 25.500000 25.000000 21.000000 42.750000 4.500000 -17.750000 0.000000 2.000000 0.111111 11.500000 73.000000 12.000000 1.000000 49.500000
1468.977051 1473.309937 -4.332863 4.000000 4.000000 -1.000000 2.000000 31.750000 18.000000 32.500000 16.750000 -0.750000 1.250000 1.000000 3.000000 0.166667 -8.000000 65.000000 0.000000 0.000000 43.000000
1562.248535 1459.447876 102.800705 7.000000 10.000000 1.000000 1.000000 36.250000 19.750000 14.500000 20.750000 21.750000 -1.000000 0.000000 3.000000 0.166667 7.500000 67.000000 21.000000 0.000000 45.500000
1510.704956 1502.543091 8.161881 7.000000 7.000000 1.000000 1.000000 25.000000 22.750000 24.750000 25.750000 0.250000 -3.000000 0.000000 3.000000 0.166667 7.500000 70.000000 22.000000 0.000000 45.000000
1424.787109 1566.456787 -141.669632 6.000000 7.000000 -6.000000 1.000000 23.000000 32.000000 40.000000 21.000000 -17.000000 11.000000 1.000000 3.000000 0.166667 -7.500000 65.000000 0.000000 0.000000 51.000000
1388.235840 1499.907593 -111.671799 7.000000 7.000000 -17.000000 2.000000 16.250000 22.750000 32.250000 21.000000 -16.000000 1.750000 0.000000 3.000000 0.166667 -8.000000 81.000000 4.000000 0.000000 51.500000
1595.397949 1487.098022 108.299873 7.000000 7.000000 -1.000000 -1.000000 26.500000 23.500000 29.250000 18.250000 -2.750000 5.250000 0.000000 3.000000 0.166667 6.500000 81.000000 19.000000 1.000000 55.000000
1517.104614 1576.684326 -59.579723 7.000000 7.000000 1.000000 -1.000000 19.500000 32.500000 18.750000 17.250000 0.750000 15.250000 0.000000 3.000000 0.166667 3.000000 73.000000 11.000000 0.000000 44.000000
1432.972412 1445.104614 -12.132193 10.000000 7.000000 -2.000000 -7.000000 19.500000 18.000000 25.750000 35.250000 -6.250000 -17.250000 0.000000 3.000000 0.166667 3.000000 69.000000 13.000000 0.000000 48.000000
1543.093506 1433.326904 109.766533 7.000000 7.000000 -1.000000 -1.000000 22.500000 21.000000 22.500000 28.250000 0.000000 -7.250000 0.000000 3.000000 0.166667 2.500000 67.000000 9.000000 1.000000 42.500000
1537.917847 1508.013672 29.904160 7.000000 7.000000 1.000000 -2.000000 25.250000 23.000000 36.500000 24.250000 -11.250000 -1.250000 0.000000 3.000000 0.166667 4.500000 72.000000 4.000000 1.000000 47.000000
1483.057251 1408.323608 74.733620 7.000000 7.000000 2.000000 -3.000000 24.250000 14.250000 19.250000 22.000000 5.000000 -7.750000 0.000000 3.000000 0.166667 10.500000 82.000000 6.000000 0.000000 42.000000
1521.011963 1508.652832 12.359152 7.000000 7.000000 3.000000 -1.000000 29.000000 17.250000 25.250000 33.000000 3.750000 -15.750000 1.000000 3.000000 0.166667 4.000000 65.000000 0.000000 0.000000 45.000000
1553.035156 1536.508301 16.526913 7.000000 7.000000 3.000000 6.000000 22.000000 42.500000 16.250000 22.000000 5.750000 20.500000 1.000000 3.000000 0.166667 -1.000000 65.000000 0.000000 0.000000 55.000000
1485.599121 1560.527588 -74.928436 7.000000 7.000000 -2.000000 -1.000000 31.750000 26.000000 37.000000 20.250000 -5.250000 5.750000 1.000000 3.000000 0.166667 -2.000000 65.000000 0.000000 0.000000 53.500000
1513.876465 1571.892578 -58.016148 7.000000 6.000000 2.000000 1.000000 25.250000 28.250000 20.500000 21.250000 4.750000 7.000000 0.000000 3.000000 0.166667 3.500000 69.000000 15.000000 0.000000 50.500000
1486.811279 1472.476074 14.335145 8.000000 8.000000 1.000000 -1.000000 26.250000 18.500000 22.000000 20.000000 4.250000 -1.500000 0.000000 3.000000 0.166667 3.500000 59.000000 0.000000 1.000000 51.500000
1447.579468 1380.048218 67.531319 4.000000 4.000000 1.000000 -18.000000 17.750000 16.750000 23.000000 29.750000 -5.250000 -13.000000 0.000000 4.000000 0.222222 7.500000 65.000000 0.000000 0.000000 46.000000
1456.133301 1453.534790 2.598573 7.000000 7.000000 1.000000 -1.000000 18.750000 21.750000 34.500000 26.500000 -15.750000 -4.750000 0.000000 4.000000 0.222222 -1.000000 59.000000 0.000000 0.000000 47.500000
1568.161621 1457.726807 110.434822 7.000000 10.000000 2.000000 -2.000000 37.500000 26.250000 17.500000 29.250000 20.000000 -3.000000 0.000000 4.000000 0.222222 19.000000 67.000000 12.000000 0.000000 47.500000
1494.145630 1417.419678 76.725967 7.000000 7.000000 -1.000000 -7.000000 14.000000 25.500000 28.000000 33.000000 -14.000000 -7.500000 0.000000 4.000000 0.222222 3.000000 72.000000 4.000000 1.000000 42.000000
1495.036133 1484.560181 10.475891 6.000000 10.000000 2.000000 3.000000 27.250000 19.000000 23.000000 15.750000 4.250000 3.250000 1.000000 4.000000 0.222222 4.500000 65.000000 0.000000 0.000000 51.500000
1500.372803 1500.219116 0.153674 7.000000 7.000000 -2.000000 -3.000000 17.750000 21.000000 34.500000 23.500000 -16.750000 -2.500000 0.000000 4.000000 0.222222 2.500000 85.000000 16.000000 0.000000 41.500000
1496.372681 1519.102417 -22.729794 7.000000 7.000000 1.000000 2.000000 31.000000 27.500000 28.250000 20.500000 2.750000 7.000000 1.000000 4.000000 0.222222 -1.000000 65.000000 0.000000 0.000000 52.000000
1586.351074 1421.943726 164.407410 7.000000 7.000000 1.000000 -3.000000 26.500000 19.750000 12.250000 23.250000 14.250000 -3.500000 1.000000 4.000000 0.222222 7.500000 65.000000 0.000000 0.000000 43.000000
